count_i, smass, sfr, m_age, l_age, AV 
5011 7.973 -1.695 0.437 0.069 0.679
5012 8.092 -1.634 0.447 0.159 1.885
5013 7.200 -1.282 -0.436 -1.205 1.486
5014 7.349 -1.399 0.123 -0.825 1.359
5015 7.217 -1.236 -0.385 -0.990 1.227
5016 7.765 -1.952 0.433 0.221 1.202
5017 7.617 -2.892 0.466 0.340 0.196
5018 7.599 -3.763 0.483 0.433 0.160
5019 7.280 -1.801 0.374 -0.223 0.712
502 5.398 -4.113 0.250 -0.205 1.799
5020 7.453 -3.891 0.362 0.286 0.463
5021 7.402 -3.806 0.354 0.285 0.298
5022 7.291 -3.345 0.263 0.037 0.418
5023 7.355 -3.923 0.409 0.354 0.254
5024 7.254 -2.348 0.438 -0.020 0.815
5025 6.666 -2.712 0.350 -0.706 0.666
5026 6.591 -1.749 -0.418 -1.017 0.644
5027 6.855 -2.875 0.437 -0.320 0.443
5028 7.193 -3.189 0.471 0.348 0.484
5029 7.111 -3.614 0.095 0.031 1.012
503 5.303 -4.030 0.267 -0.246 0.090
5030 7.110 -2.802 0.433 0.129 0.733
5031 6.984 -2.649 0.429 -0.016 0.501
5032 5.968 -2.680 -0.006 -1.515 3.366
5033 7.032 -3.677 0.053 -0.013 1.716
5034 6.937 -3.633 0.417 0.285 0.204
5035 6.324 -2.846 0.341 -0.693 0.163
5036 5.817 -2.815 0.056 -1.290 0.124
5037 7.164 -3.836 0.459 0.413 3.198
5038 6.627 -2.408 0.368 -0.187 0.521
5039 6.204 -3.128 0.362 -0.629 0.255
504 5.452 -3.951 0.191 -0.271 0.073
5040 5.863 -2.880 0.179 -1.026 0.214
5041 6.429 -3.551 0.050 -0.095 0.466
5042 5.596 -3.424 0.208 -1.084 0.188
5043 6.215 -2.556 0.038 -0.447 0.501
5044 10.888 2.600 -0.453 -0.881 3.452
5045 6.553 -3.653 0.431 0.242 1.395
5046 6.634 -3.833 0.453 0.343 3.642
5047 6.071 -2.567 0.186 -0.659 0.820
5048 6.428 -3.775 0.428 0.257 0.542
5049 6.505 -3.663 0.439 0.260 0.812
505 5.341 -4.090 0.232 -0.224 0.027
5050 6.701 -3.829 0.466 0.346 1.669
5051 5.451 -3.526 0.195 -1.077 3.969
5052 6.534 -3.065 0.038 -0.264 0.189
5053 6.104 -2.466 0.063 -1.050 0.457
5054 6.918 -3.555 0.023 -0.062 3.255
5055 6.677 -3.762 0.036 -0.057 0.242
5056 6.783 -3.667 0.056 -0.018 2.064
5057 6.253 -2.419 -0.151 -1.018 0.703
5058 6.907 -3.360 0.063 -0.060 2.493
5059 5.815 -2.915 0.034 -1.415 1.198
506 5.312 -4.036 0.282 -0.233 3.922
5060 6.816 -2.495 0.386 0.028 0.426
5061 6.621 -1.728 -0.186 -0.832 2.616
5062 7.167 -3.392 0.453 0.378 1.689
5063 7.206 -3.787 0.476 0.423 1.545
5064 6.717 -2.940 0.407 -0.411 1.291
5065 6.002 -2.823 0.142 -1.318 0.699
5066 5.856 -2.757 0.015 -1.548 1.189
5067 5.873 -2.765 0.010 -1.516 1.046
5068 7.160 -2.642 0.455 0.082 0.862
5069 7.266 -3.028 0.463 0.334 0.362
507 5.232 -4.237 0.283 -0.150 3.967
5070 7.221 -3.439 0.015 -0.027 0.835
5071 7.207 -3.508 0.055 -0.006 0.362
5072 6.456 -2.576 0.304 -1.031 0.283
5073 7.314 -3.906 0.223 0.140 0.136
5074 7.149 -2.121 -0.039 -0.541 0.428
5075 7.330 -2.341 0.289 -0.105 0.161
5076 7.385 -3.658 0.052 0.002 0.185
5077 7.455 -3.657 0.053 -0.032 0.501
5078 7.602 -3.217 0.318 0.212 0.195
5079 7.683 -3.490 0.359 0.283 0.094
508 5.211 -4.247 0.286 -0.141 3.986
5080 7.638 -3.394 0.035 -0.021 0.417
5081 7.802 -2.215 0.462 0.232 0.378
5082 7.777 -3.018 -0.005 -0.045 0.494
5083 7.817 -3.382 0.002 -0.037 0.347
5084 7.841 -3.299 0.007 -0.023 0.180
5085 7.915 -3.411 0.061 0.022 0.319
5086 8.007 -3.795 0.221 0.160 0.203
5087 8.104 -3.669 0.304 0.233 0.306
5088 8.119 -3.457 0.031 -0.019 0.457
5089 8.146 -3.663 0.022 -0.001 0.460
509 5.253 -4.173 0.281 -0.165 3.802
5090 8.228 -1.877 0.335 0.176 0.199
5091 8.232 -1.987 0.343 0.171 0.370
5092 8.356 -3.309 0.415 0.354 0.287
5093 8.380 -3.175 0.448 0.398 0.757
5094 8.445 -3.435 0.451 0.412 0.102
5095 8.511 -1.616 0.464 0.170 0.756
5096 8.533 -2.584 0.032 -0.008 0.487
5097 7.575 -3.326 -0.382 -0.463 0.536
5098 7.060 -1.419 -0.498 -1.723 3.914
5099 7.554 -3.207 -0.379 -0.484 1.006
51 5.374 -4.197 0.334 -0.047 3.990
510 5.541 -3.989 0.213 -0.231 0.148
5100 7.229 -1.077 -0.978 -1.782 0.099
5101 7.861 -0.505 -0.642 -1.297 1.225
5102 8.110 -1.394 -0.068 -0.387 0.927
5103 8.478 -1.024 0.429 -0.064 0.855
5104 7.871 -0.410 -0.864 -1.372 1.956
5105 8.352 -1.703 -0.476 -0.696 1.681
5106 7.801 -0.498 -0.886 -1.411 1.645
5107 8.317 -0.541 0.328 -0.344 1.175
5108 7.815 -0.599 -0.699 -1.316 1.581
5109 8.375 -1.818 0.375 0.089 0.693
511 5.219 -4.229 0.288 -0.147 0.028
5110 8.305 -1.757 0.417 0.180 0.286
5111 7.828 -0.579 -0.108 -0.715 1.157
5112 8.161 -1.768 0.470 0.167 0.506
5113 7.901 -1.622 -0.484 -0.743 1.474
5114 7.936 -1.633 0.351 -0.112 0.839
5115 7.707 -2.416 0.082 -0.252 1.737
5116 7.784 -1.830 0.386 -0.039 0.780
5117 6.929 -1.356 -0.780 -1.433 1.210
5118 7.322 -1.610 -0.553 -0.955 1.420
5119 7.640 -2.644 0.320 -0.004 0.973
512 5.282 -4.135 0.283 -0.174 1.112
5120 6.962 -1.527 -0.037 -1.124 1.288
5121 7.575 -3.693 0.477 0.435 0.160
5122 7.521 -3.709 0.424 0.339 0.174
5123 6.538 -1.841 -0.352 -1.382 0.752
5124 6.615 -1.688 -0.636 -1.380 1.273
5125 7.161 -2.907 -0.283 -0.499 1.214
5126 6.848 -1.808 0.217 -0.883 1.518
5127 5.968 -2.598 -0.008 -1.579 1.155
5128 6.140 -2.600 0.132 -1.398 1.494
5129 6.742 -2.782 0.427 -0.552 0.370
513 5.198 -4.265 0.291 -0.135 3.999
5130 6.448 -1.917 -0.348 -1.326 1.160
5131 7.308 -3.679 0.466 0.417 1.322
5132 5.959 -2.765 0.070 -1.448 1.168
5133 7.056 -3.561 0.181 0.067 0.617
5134 6.903 -2.478 0.273 -0.348 1.046
5135 5.974 -2.795 0.156 -1.369 2.124
5136 7.049 -3.754 0.441 0.363 0.536
5137 6.828 -2.780 0.030 -0.278 1.052
5138 6.543 -2.863 0.398 -0.429 0.360
5139 6.815 -2.706 0.272 0.020 0.464
514 5.288 -4.138 0.281 -0.205 1.205
5140 6.338 -2.920 0.350 -0.652 0.252
5141 6.959 -3.493 0.442 0.341 1.179
5142 6.753 -3.904 0.095 0.000 0.749
5143 6.703 -3.869 0.092 -0.000 1.704
5144 6.657 -3.663 0.400 0.251 2.260
5145 6.454 -3.824 0.066 -0.078 1.151
5146 6.888 -3.950 0.467 0.402 3.883
5147 6.551 -3.834 0.448 0.328 1.103
5148 6.795 -2.184 -0.054 -0.368 1.703
5149 5.634 -3.253 0.175 -1.225 2.852
515 5.538 -3.444 0.204 -0.604 2.839
5150 6.488 -3.846 0.062 -0.043 0.894
5151 6.384 -3.851 0.047 -0.061 0.358
5152 6.766 -3.795 0.452 0.342 2.440
5153 6.758 -3.694 0.459 0.350 1.890
5154 6.723 -3.918 0.481 0.392 0.747
5155 6.697 -3.823 0.061 -0.016 1.283
5156 6.716 -3.777 0.430 0.307 0.526
5157 6.524 -3.173 0.429 -0.359 2.056
5158 6.769 -3.773 0.284 0.160 0.238
5159 6.423 -3.307 0.417 -0.288 0.208
516 5.331 -3.798 0.252 -0.388 0.046
5160 6.884 -3.553 0.434 0.286 1.007
5161 6.357 -2.997 0.109 -0.787 0.960
5162 5.934 -2.978 0.199 -1.218 0.502
5163 5.759 -2.934 0.051 -1.411 0.188
5164 6.929 -3.594 0.032 -0.047 0.655
5165 7.288 -3.609 0.475 0.394 3.370
5166 5.865 -2.834 0.075 -1.443 1.201
5167 7.047 -3.155 0.442 0.150 0.552
5168 7.218 -3.840 0.471 0.435 0.586
5169 7.121 -3.541 0.041 -0.016 0.891
517 5.793 -3.590 0.112 -0.282 0.318
5170 6.500 -1.818 -0.521 -1.364 3.131
5171 7.181 -3.566 0.229 0.115 0.786
5172 7.230 -3.912 0.327 0.253 0.257
5173 6.897 -1.919 -0.210 -0.867 1.442
5174 7.311 -3.655 0.347 0.259 0.479
5175 6.978 -1.948 0.139 -0.659 0.642
5176 6.908 -1.600 0.101 -0.803 0.736
5177 7.314 -3.715 0.007 -0.038 0.346
5178 7.323 -2.587 0.181 -0.101 0.114
5179 7.400 -3.507 0.109 0.043 0.182
518 5.693 -3.477 0.219 -0.373 1.634
5180 7.459 -1.884 0.431 0.021 0.173
5181 7.202 -1.213 -0.320 -0.748 0.921
5182 7.679 -3.797 0.315 0.244 0.193
5183 7.630 -3.358 0.022 -0.049 0.387
5184 7.681 -1.798 -0.059 -0.190 0.697
5185 7.750 -1.588 0.055 -0.159 0.543
5186 7.835 -3.425 0.015 -0.012 0.382
5187 7.870 -3.353 0.002 -0.028 0.180
5188 7.928 -3.475 0.016 -0.025 0.120
5189 7.999 -3.524 0.020 0.012 0.156
519 5.440 -4.096 0.197 -0.238 0.020
5190 8.058 -3.530 -0.003 -0.019 0.230
5191 8.120 -3.244 0.014 -0.008 0.156
5192 8.195 -3.578 0.149 0.095 0.179
5193 8.126 -1.099 -0.057 -0.256 0.471
5194 8.214 -1.480 -0.009 -0.134 0.557
5195 8.393 -3.638 0.383 0.326 0.256
5196 8.314 -3.152 0.028 0.017 0.519
5197 8.324 -3.415 -0.037 -0.103 0.094
5198 7.110 -1.218 -0.767 -1.879 1.660
5199 8.728 -3.142 0.001 -0.015 0.582
52 5.976 -3.910 0.112 -0.105 1.175
520 5.426 -3.824 0.257 -0.613 3.916
5200 8.727 -0.654 0.372 -0.411 0.637
5201 7.928 -0.369 -1.001 -1.570 2.496
5202 9.140 -2.410 0.006 -0.018 0.978
5203 7.631 -0.669 -1.211 -1.914 2.428
5204 8.137 -0.335 -0.803 -1.460 0.453
5205 8.783 -3.144 0.026 -0.003 1.121
5206 7.833 -0.447 -0.870 -1.387 1.163
5207 7.905 -0.362 -1.047 -1.455 1.730
5208 8.604 -1.087 0.438 0.108 0.667
5209 8.004 -0.556 0.107 -1.080 1.447
521 5.462 -3.656 0.216 -0.439 0.141
5210 7.765 -0.473 -0.826 -1.267 1.069
5211 7.687 -0.580 -0.960 -1.447 1.440
5212 8.364 -2.574 0.247 -0.124 1.086
5213 8.248 -2.484 0.249 -0.120 0.846
5214 8.208 -2.988 0.303 -0.006 0.623
5215 7.844 -1.223 -0.501 -0.896 1.202
5216 7.324 -0.954 -0.908 -1.435 1.191
5217 7.428 -1.142 -0.626 -1.206 1.297
5218 7.902 -1.767 0.316 0.103 0.475
5219 7.331 -1.464 -0.170 -1.014 1.075
522 5.407 -3.617 0.223 -0.991 3.963
5220 7.265 -1.491 0.271 -0.863 0.970
5221 7.733 -1.982 0.451 0.069 0.756
5222 7.634 -3.200 0.208 -0.144 1.211
5223 7.673 -3.451 0.454 0.398 0.191
5224 6.984 -1.389 -0.107 -0.996 1.209
5225 7.535 -3.770 0.403 0.331 0.274
5226 7.360 -2.075 0.089 -0.220 0.951
5227 7.217 -1.551 0.311 -0.334 0.945
5228 7.270 -2.417 0.175 -0.179 0.886
5229 7.277 -2.213 0.436 -0.077 0.853
523 5.197 -4.263 0.293 -0.133 3.998
5230 7.337 -1.874 0.394 -0.305 3.089
5231 6.481 -2.687 0.314 -0.980 0.694
5232 7.260 -3.714 0.350 0.248 0.388
5233 7.252 -2.631 0.461 0.160 0.611
5234 7.360 -3.405 0.466 0.406 1.428
5235 7.286 -3.571 0.463 0.399 1.150
5236 7.251 -3.694 0.466 0.418 0.902
5237 6.356 -2.069 -0.181 -1.256 1.320
5238 6.986 -3.813 0.030 -0.040 0.677
5239 6.276 -2.165 -0.136 -1.219 0.816
524 5.807 -3.833 0.186 -0.181 1.078
5240 6.238 -2.855 0.325 -0.926 0.348
5241 6.507 -3.072 0.406 -0.501 0.360
5242 6.574 -3.024 0.415 -0.440 0.255
5243 6.959 -3.222 0.475 0.263 0.641
5244 6.526 -3.159 0.394 -0.358 0.613
5245 5.893 -3.068 0.206 -1.139 0.132
5246 6.784 -3.588 0.439 0.301 0.677
5247 6.632 -3.587 0.429 0.275 0.336
5248 6.592 -3.839 0.371 0.226 0.185
5249 6.579 -3.761 0.402 0.267 0.400
525 5.848 -3.636 0.212 -0.551 3.781
5250 6.637 -3.787 0.456 0.335 0.818
5251 5.604 -3.365 0.189 -1.104 0.849
5252 6.506 -3.751 0.078 -0.073 1.510
5253 6.412 -3.801 0.054 -0.071 0.210
5254 6.611 -3.544 0.313 0.109 1.094
5255 6.856 -3.745 0.467 0.379 2.261
5256 5.872 -2.584 -0.138 -1.181 0.286
5257 6.464 -3.577 0.070 -0.069 0.309
5258 5.818 -2.810 0.010 -1.167 0.154
5259 6.390 -2.304 -0.033 -0.511 0.122
526 5.257 -4.145 0.269 -0.186 0.039
5260 6.678 -3.768 0.041 -0.054 0.230
5261 5.653 -3.034 0.085 -1.466 3.962
5262 6.096 -3.098 0.307 -0.920 1.633
5263 6.982 -3.862 0.467 0.401 1.739
5264 6.926 -3.721 0.025 -0.015 2.505
5265 5.869 -3.012 0.174 -1.253 1.258
5266 6.788 -3.972 0.031 -0.035 0.111
5267 6.824 -2.844 0.442 -0.069 0.185
5268 6.906 -3.738 0.114 0.013 0.216
5269 6.906 -3.612 0.016 -0.060 0.183
527 5.248 -4.201 0.276 -0.153 1.810
5270 7.005 -3.609 0.072 -0.012 0.565
5271 7.207 -3.667 0.474 0.415 0.836
5272 7.246 -3.609 0.474 0.427 0.485
5273 7.220 -3.710 0.442 0.387 0.399
5274 7.121 -3.679 0.216 0.115 0.235
5275 7.133 -3.634 0.061 -0.010 0.228
5276 6.959 -2.102 0.129 -0.460 0.351
5277 7.089 -1.836 0.186 -0.795 1.101
5278 6.767 -1.543 -0.543 -1.037 0.712
5279 7.064 -2.955 -0.302 -0.627 0.618
528 5.677 -3.420 0.260 -0.820 2.180
5280 7.339 -3.946 0.011 -0.011 0.419
5281 7.346 -3.386 0.058 -0.065 0.193
5282 7.256 -1.552 0.063 -0.416 0.633
5283 7.316 -1.568 0.334 -0.237 0.354
5284 7.151 -1.345 -0.256 -0.801 0.801
5285 7.597 -2.608 0.219 0.026 0.491
5286 7.612 -3.323 -0.006 -0.074 0.284
5287 7.736 -3.411 0.179 0.079 0.296
5288 7.771 -3.668 0.034 -0.021 0.232
5289 7.819 -3.327 -0.010 -0.037 0.190
529 5.457 -3.567 0.235 -0.295 3.573
5290 7.866 -3.330 0.026 -0.006 0.106
5291 7.947 -2.708 0.010 -0.030 0.138
5292 8.000 -3.800 -0.065 -0.130 0.190
5293 8.068 -3.604 -0.088 -0.163 0.174
5294 8.128 -3.568 -0.019 -0.100 0.147
5295 8.187 -3.195 -0.009 -0.023 0.159
5296 8.267 -2.974 0.006 -0.016 0.348
5297 8.406 -3.552 0.344 0.275 0.205
5298 8.402 -3.826 0.291 0.221 0.113
5299 8.391 -3.311 0.136 0.069 0.598
53 5.551 -3.974 0.148 -0.338 0.029
530 5.654 -3.971 0.064 -0.339 0.036
5300 7.738 -0.469 -0.918 -1.214 0.146
5301 7.342 -0.954 -1.043 -1.870 3.945
5302 8.575 -0.486 -0.026 -0.310 0.223
5303 8.373 -3.416 -0.450 -0.505 0.081
5304 7.564 -0.711 -1.389 -1.981 3.949
5305 7.336 -3.057 -0.344 -0.480 0.029
5306 7.387 -3.216 -0.258 -0.436 0.009
5307 7.867 -0.366 -1.298 -1.558 0.126
5308 8.293 -3.138 -0.296 -0.365 0.909
5309 7.660 -0.609 -0.872 -1.399 0.699
531 5.582 -3.258 0.153 -0.837 0.119
5310 7.847 -0.453 -0.818 -1.459 1.437
5311 8.510 -3.184 -0.022 -0.058 0.795
5312 8.106 -0.555 -0.182 -1.023 1.390
5313 7.521 -0.730 -1.141 -1.589 1.005
5314 7.842 -1.537 -0.416 -1.052 0.897
5315 8.134 -2.004 -0.429 -0.678 1.378
5316 8.028 -2.157 -0.507 -0.742 1.193
5317 7.905 -2.128 -0.474 -0.739 0.956
5318 7.731 -1.840 0.130 -0.738 0.835
5319 7.743 -2.240 -0.388 -0.708 0.830
532 5.265 -4.104 0.272 -0.206 0.761
5320 7.310 -1.020 -0.479 -1.322 1.135
5321 7.631 -2.126 -0.275 -0.660 1.020
5322 7.070 -1.210 -0.829 -1.423 1.310
5323 7.121 -1.363 -0.722 -1.291 1.251
5324 7.398 -1.416 0.224 -0.660 1.109
5325 7.603 -3.088 0.067 0.009 0.749
5326 7.640 -3.555 0.450 0.385 0.375
5327 7.477 -3.716 0.298 0.038 0.767
5328 7.543 -3.720 0.469 0.427 0.183
5329 7.419 -2.418 0.310 -0.013 0.995
533 5.479 -3.563 0.223 -0.556 0.824
5330 7.350 -3.331 0.264 -0.065 0.868
5331 7.230 -3.194 0.231 -0.202 0.896
5332 7.306 -3.521 0.351 0.111 0.721
5333 7.305 -3.606 0.299 0.198 0.598
5334 7.142 -2.602 0.101 -0.296 0.753
5335 7.307 -3.763 0.421 0.259 0.741
5336 7.274 -3.441 0.444 0.379 0.268
5337 7.289 -3.826 0.487 0.439 0.371
5338 6.661 -2.139 -0.231 -0.979 1.572
5339 7.081 -3.784 0.229 0.069 0.630
534 5.295 -4.003 0.281 -0.244 3.241
5340 6.334 -2.060 -0.278 -1.268 0.949
5341 6.939 -3.317 0.131 0.012 0.137
5342 6.645 -1.741 -0.163 -0.766 0.899
5343 6.843 -2.765 0.033 -0.154 0.106
5344 6.896 -3.704 0.049 -0.024 0.328
5345 6.523 -2.292 0.279 -0.740 0.636
5346 5.786 -3.020 0.095 -1.335 0.531
5347 5.921 -2.698 -0.032 -1.254 0.206
5348 6.621 -3.364 -0.176 -0.530 1.041
5349 5.746 -3.118 0.161 -1.233 1.653
535 5.388 -3.833 0.232 -0.374 0.675
5350 6.402 -2.894 0.385 -0.304 0.196
5351 6.413 -4.015 0.029 -0.166 0.139
5352 6.647 -3.800 0.056 -0.042 1.837
5353 6.518 -3.120 0.405 0.027 0.168
5354 6.756 -3.600 0.459 0.349 1.825
5355 6.595 -3.736 0.056 -0.053 2.013
5356 6.189 -2.712 0.056 -0.473 0.432
5357 7.488 -1.942 0.404 0.095 1.751
5358 5.638 -3.158 0.139 -1.194 0.186
5359 6.687 -3.549 0.453 0.321 0.955
536 5.718 -3.524 0.248 -0.526 3.810
5360 6.520 -3.735 0.073 -0.027 0.605
5361 6.781 -3.761 0.045 -0.024 2.852
5362 6.916 -3.679 0.454 0.370 2.648
5363 6.829 -3.721 0.073 -0.012 1.435
5364 5.714 -3.036 0.051 -1.400 1.529
5365 6.337 -3.020 0.386 -0.543 0.355
5366 6.742 -3.774 -0.044 -0.112 0.127
5367 7.025 -3.731 0.464 0.384 1.709
5368 6.937 -3.919 0.334 0.225 0.216
5369 6.740 -3.869 -0.161 -0.318 0.119
537 5.239 -4.190 0.292 -0.153 3.914
5370 6.854 -3.898 -0.020 -0.178 0.111
5371 6.801 -3.337 -0.314 -0.566 0.893
5372 7.058 -3.754 0.350 0.259 0.245
5373 7.137 -3.622 0.447 0.366 0.284
5374 6.833 -2.901 0.433 -0.228 0.546
5375 14.740 -0.059 0.488 0.487 2.681
5376 7.072 -3.703 0.250 -0.075 0.416
5377 6.813 -3.033 -0.301 -0.714 0.589
5378 7.059 -2.592 0.023 -0.385 0.692
5379 7.031 -1.969 0.123 -0.427 0.529
538 5.555 -3.827 0.149 -0.321 0.098
5380 6.820 -1.700 -0.169 -0.790 0.618
5381 6.910 -2.562 -0.366 -0.791 0.488
5382 7.111 -2.938 -0.159 -0.470 0.483
5383 7.235 -2.009 0.382 -0.332 0.526
5384 7.314 -3.155 -0.011 -0.155 0.288
5385 6.829 -1.422 -0.614 -1.084 0.620
5386 7.490 -3.803 0.250 0.085 0.367
5387 7.490 -3.342 0.051 -0.008 0.346
5388 7.636 -2.727 0.357 0.192 0.187
5389 7.594 -2.668 0.043 -0.085 0.274
539 5.675 -3.177 0.150 -0.727 0.312
5390 7.747 -3.957 0.242 0.160 0.090
5391 7.750 -3.450 0.002 -0.016 0.195
5392 7.865 -3.889 0.163 0.100 0.132
5393 7.995 -1.943 0.346 0.187 0.163
5394 7.940 -2.328 0.004 -0.055 0.109
5395 7.939 -1.186 -0.080 -0.314 0.189
5396 8.048 -1.692 -0.009 -0.245 0.233
5397 8.184 -3.738 0.023 0.005 0.110
5398 8.296 -3.460 0.255 0.186 0.172
5399 8.404 -3.664 0.405 0.342 0.115
54 5.562 -3.641 0.246 -0.646 2.048
540 6.003 -3.625 0.139 -0.170 0.625
5400 8.364 -2.834 0.002 -0.018 0.583
5401 8.360 -2.596 0.011 -0.032 0.449
5402 8.305 -2.524 -0.521 -0.552 1.313
5403 7.395 -0.855 -1.109 -1.601 0.134
5404 7.879 -1.263 -0.589 -1.345 0.214
5405 7.996 -0.210 -0.885 -1.317 0.518
5406 8.061 -1.363 -0.353 -0.558 0.231
5407 7.679 -0.649 -0.737 -1.795 3.895
5408 8.398 -3.410 -0.495 -0.533 0.019
5409 8.375 -2.647 -0.473 -0.508 0.044
541 5.908 -3.751 0.097 -0.255 0.422
5410 7.861 -0.430 -0.863 -1.540 0.137
5411 8.749 -2.783 -0.462 -0.516 1.346
5412 7.660 -0.597 -1.176 -1.518 0.789
5413 7.866 -0.378 -1.187 -1.480 1.624
5414 8.446 -3.276 -0.386 -0.450 1.582
5415 7.923 -0.490 -0.550 -1.272 1.528
5416 8.096 -1.653 -0.490 -0.885 1.207
5417 8.022 -1.685 -0.355 -0.822 1.209
5418 8.081 -2.107 -0.468 -0.685 1.419
5419 7.940 -1.038 -0.384 -0.860 1.538
542 5.612 -3.511 0.206 -0.771 0.232
5420 7.905 -2.169 -0.296 -0.633 1.033
5421 7.580 -0.714 -0.638 -1.108 1.129
5422 7.686 -2.092 -0.399 -0.773 0.744
5423 7.438 -1.129 -0.589 -1.199 1.224
5424 7.781 -2.064 -0.229 -0.465 1.296
5425 7.141 -1.206 -0.679 -1.341 1.344
5426 7.330 -0.975 -0.632 -0.927 1.216
5427 7.099 -1.402 -0.649 -1.245 1.243
5428 7.253 -1.613 -0.429 -0.955 1.190
5429 7.207 -1.547 -0.164 -0.777 1.000
543 5.676 -3.075 0.068 -0.882 0.118
5430 7.510 -3.404 0.332 0.237 0.309
5431 7.510 -3.557 0.431 0.359 0.166
5432 6.825 -1.497 -0.537 -1.026 0.830
5433 7.227 -3.136 0.039 -0.225 0.549
5434 7.068 -3.011 -0.390 -0.689 0.960
5435 7.345 -3.854 0.413 0.287 0.351
5436 7.148 -3.363 -0.032 -0.209 0.552
5437 7.086 -3.080 0.204 -0.288 0.525
5438 7.204 -2.311 0.448 -0.052 0.665
5439 7.041 -3.205 0.001 -0.266 0.217
544 5.763 -3.251 0.162 -0.672 1.181
5440 7.184 -3.611 0.285 0.056 0.776
5441 6.487 -1.862 -0.320 -1.236 1.332
5442 6.600 -1.699 -0.477 -0.965 1.053
5443 6.498 -2.151 -0.236 -1.044 0.713
5444 6.320 -2.188 -0.208 -1.155 0.368
5445 6.890 -3.873 -0.025 -0.103 0.188
5446 6.833 -3.693 -0.132 -0.274 0.173
5447 6.881 -3.795 0.071 -0.005 0.120
5448 6.882 -3.756 0.219 0.109 0.225
5449 6.096 -2.282 -0.198 -1.243 0.586
545 5.710 -3.559 0.210 -0.604 0.678
5450 6.146 -2.328 -0.125 -1.143 0.233
5451 6.741 -3.752 0.045 -0.045 0.401
5452 6.364 -3.415 -0.192 -0.686 0.813
5453 6.342 -2.879 0.085 -0.488 0.358
5454 6.275 -2.771 -0.050 -0.384 0.073
5455 6.584 -3.890 0.073 -0.015 1.070
5456 6.636 -3.909 0.035 -0.039 1.593
5457 5.957 -2.741 0.114 -0.952 0.219
5458 6.459 -3.720 0.250 0.051 0.635
5459 6.461 -3.829 0.361 0.199 0.325
546 5.732 -3.051 0.138 -0.815 0.648
5460 6.730 -3.907 0.437 0.355 2.040
5461 6.516 -2.708 0.316 -0.208 1.026
5462 6.453 -3.098 0.043 -0.336 0.997
5463 5.667 -3.234 0.185 -1.211 0.853
5464 6.708 -3.844 0.043 -0.030 1.293
5465 5.838 -3.127 0.172 -1.159 1.703
5466 6.856 -3.553 0.465 0.372 0.557
5467 6.689 -3.905 -0.004 -0.105 0.256
5468 5.855 -3.069 0.182 -1.182 1.100
5469 6.831 -3.761 0.046 -0.019 1.004
547 5.568 -3.318 0.180 -0.927 0.351
5470 6.748 -3.640 0.047 -0.054 0.228
5471 6.874 -3.723 0.059 -0.006 0.860
5472 6.812 -3.855 0.037 -0.031 0.073
5473 6.870 -3.627 0.022 -0.036 0.221
5474 7.063 -3.630 0.472 0.397 0.230
5475 6.996 -3.735 0.047 -0.032 0.858
5476 7.133 -3.582 0.459 0.401 0.628
5477 7.084 -3.575 0.029 -0.027 1.186
5478 7.012 -3.571 0.047 -0.083 0.389
5479 7.131 -3.662 0.182 0.071 0.620
548 6.472 -3.887 0.079 -0.019 2.869
5480 7.034 -2.907 0.009 -0.402 1.035
5481 6.804 -2.444 -0.207 -0.755 0.514
5482 6.943 -2.038 0.268 -0.605 0.909
5483 7.078 -3.284 -0.017 -0.274 0.225
5484 7.188 -3.711 0.023 -0.002 0.285
5485 7.032 -1.934 -0.384 -0.708 0.754
5486 7.042 -1.616 -0.080 -0.630 0.708
5487 6.845 -1.418 -0.593 -1.080 1.087
5488 7.060 -1.785 -0.094 -0.782 0.847
5489 7.428 -3.647 0.066 0.009 0.403
549 6.473 -3.781 0.441 0.293 2.423
5490 7.444 -3.401 0.021 -0.117 0.416
5491 7.538 -3.578 -0.024 -0.116 0.480
5492 7.625 -3.813 0.154 -0.119 0.744
5493 7.655 -3.081 -0.032 -0.164 0.321
5494 7.770 -2.261 0.225 0.016 0.269
5495 7.821 -3.830 0.005 -0.010 0.284
5496 7.890 -2.927 -0.006 -0.037 0.347
5497 7.975 -3.232 -0.003 -0.026 0.241
5498 7.944 -1.276 -0.047 -0.257 0.106
5499 8.076 -3.173 -0.021 -0.109 0.160
55 5.611 -4.033 0.111 -0.306 0.073
550 5.667 -3.107 0.134 -0.824 0.513
5500 8.076 -1.063 -0.023 -0.283 0.173
5501 8.291 -3.716 0.245 0.181 0.154
5502 8.346 -2.736 0.142 0.065 0.613
5503 8.473 -3.470 0.444 0.404 0.119
5504 8.367 -2.949 -0.448 -0.483 1.693
5505 8.491 -3.606 0.424 0.371 0.097
5506 7.875 -0.401 -0.696 -1.037 0.620
5507 8.823 -3.563 0.468 0.461 1.416
5508 8.180 -0.113 -0.691 -1.024 0.960
5509 7.375 -0.981 -0.842 -1.757 0.090
551 5.941 -3.927 -0.055 -0.383 0.019
5510 7.396 -0.899 -1.156 -1.904 3.899
5511 8.080 -0.195 -0.969 -1.426 0.153
5512 7.491 -0.847 -0.710 -1.833 0.896
5513 7.029 -1.400 -0.392 -1.716 3.809
5514 8.797 -1.309 -0.489 -0.720 2.121
5515 7.620 -0.657 -0.842 -1.444 0.606
